How Low Can You Go with Feedback - 4 x Resolution - Murdoch Grad Dip 2016
Feedback:	1	(Yes Feedback)
Subject number:	monkey
Category Sequence:	seq1
Sex:	monkey
Age:	monkey
Experiment Started:	
Experiment Finished:	Monday, March 20, 2017	6:48:35 PM
Trial Sequence (Sorted)
Image Set	Image Resolution	Category	Trial Type		Left Image Filename			Right Image Filename		Response	Response Time (ms)
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-51ba09077e154d7c81ada97bfe0c07b9-4x4-0103.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0495-720ff540004447ac85120a37434803c4-4x4-0612.jpg	6	1490006859038
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-1f4801fabe424c09b5aac7ac69c6dfb2-4x4-0352.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0358-88dfd0f3e8504e0ba09eb728628ea208-4x4-0375.jpg	4	1490006859174
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-b2576b7631dd45e9858051e8627d5e22-4x4-0617.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0495-3ad69681ec694a0ea3fd45f473335c49-4x4-0592.jpg	4	1490006859235
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-c527f7a391234d7082652824f128c61f-4x4-0322.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-983435b6c5954e358c1e22b0ef790ae9-4x4-0290.jpg	7	1490006859255
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-5f0fb86f19864a298dd1f1888c84fe4a-4x4-0109.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0299-5a5164e92af742dc9ef16cd4109abf72-4x4-0045.jpg	5	1490006859295
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-29ff241517f24115a568de64f805c9c1-4x4-0084.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0299-3c4d919b45394572a8ec8adb8a0636b0-4x4-0033.jpg	6	1490006859423
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-cd7a04a1b0244d988415d78f5b7e079c-4x4-0323.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0362-9f0d767d05dc43c3be7c63875d86601a-4x4-0481.jpg	3	1490006859445
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-d67e894256d64e51a2b2c773acd53d03-4x4-0629.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0495-dc9b8627b90045ba987a3ee84631008f-4x4-0652.jpg	7	1490006859514
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-50fb15ab030d44a4a72be73ec560873b-4x4-0375.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0358-022d29b6d7774ef8b870a82d668249e4-4x4-0328.jpg	11	1490006859676
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-ca319a2c888c4a23a7f16743b8b8a6d6-4x4-0730.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0362-8c54dcc93e994ee3be3c4e228fb5cbb7-4x4-0474.jpg	4	1490006859699
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-3ad5d3ea29ee48a3949755544e025663-4x4-0090.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0494-2fe088a90c2b47b381f8b774f13609f0-4x4-0513.jpg	12	1490006859773
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-85c9bc656b84432aa068ea25b5dd5b5f-4x4-0596.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0495-e80044e39ff94447bdb6d5974f2a65e2-4x4-0658.jpg	7	1490006859899
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0542-23d4b104e374423586519017d272966f-4x4-0452.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0495-27feddb08d564d5ea4b77a67d4520ed5-4x4-0585.jpg	10	1490006859949
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-7ae6f939a41d41658dc7ec14d2dc9e96-4x4-0299.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-d46165b68296491ea869e82f3948e88f-4x4-0627.jpg	4	1490006858764
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-d4094fb88bb04fe8957ac0d2086040cc-4x4-0626.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-30cf330dfe4b493a806ad481d98ffb46-4x4-0359.jpg	8	1490006858779
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-c6b17b715b5446ec80263ed868514ccf-4x4-0729.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-9bc53f75511240e7aa4ed257c206fe71-4x4-0611.jpg	12	1490006858842
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0542-511ecc74fee04492abcef2e931b440b9-4x4-0468.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-51a53f2fe86844028caa59f19b310581-4x4-0020.jpg	5	1490006859017
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-6b7b9a6bda88412ebf0fbd9b6e5dd57c-4x4-0691.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-f170c078646a4f38a1b7839893674162-4x4-0331.jpg	7	1490006859057
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0539-44b3b9150ff045efa68291a340c371e2-4x4-0187.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-5557010793f74414afdc9fbc445c5103-4x4-0285.jpg	5	1490006859075
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0542-10f70a9d5ddb4d91855f5be96fd372a3-4x4-0443.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0539-25da8d49c9d74c83acfaf54ce1f5cdc6-4x4-0169.jpg	3	1490006859113
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-3c680d89f60a45f5bec39f3a792dc487-4x4-0091.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-2fd3384d8e6c41fdb5fd16729bd35e67-4x4-0358.jpg	1	1490006859135
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-f5464af7e7f34eda90dbf011cd44ff1a-4x4-0651.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-4c61aab6bddf4d6487ab25f27da09e58-4x4-0371.jpg	12	1490006859154
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0542-b9957fe799174239abdfffd9731b782f-4x4-0512.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-7da7b0543f104d909ee924c651a12977-4x4-0697.jpg	10	1490006859316
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-219dc00756ba41f5acefdbeac40d0753-4x4-0555.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-4d17941c0024422d8a8dbdce98176c4b-4x4-0018.jpg	2	1490006859560
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0542-6a76b58ed88c43c4a66c58b93e623ed8-4x4-0481.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-ae4945ab434547a998cd7302c890a70d-4x4-0315.jpg	5	1490006859604
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-c78db1ebce634320a02d1cf4bc5eb600-4x4-0620.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-4434aec2eacf46418b6c2d6c72508382-4x4-0095.jpg	9	1490006859723
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-7d13916daa2d491a840d176ed0abb901-4x4-0118.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-8d29085f887e4469b0575bb975f9dc8f-4x4-0035.jpg	5	1490006859748
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-47921be072e649ecb6595daa4c19a338-4x4-0683.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0539-4cc8f74166fb4eb4be77c24dd3119b2c-4x4-0191.jpg	11	1490006859873
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-8d977bc2b25b4ed18f331ec2ab97a5ab-4x4-0599.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-7f8dee7126b6451fbb3b7d954a13e20f-4x4-0592.jpg	4	1490006859924
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0355-8587d2a3150540cf92851a7fe71591e8-4x4-0163.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-46d1460a0d174d9797184237aebe5a57-4x4-0370.jpg	5	1490006858732
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0494-8f11d3efb0664f078d6e9d6768964d7d-4x4-0542.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0539-fb11ff86d1ff45f49517f143364627bb-4x4-0259.jpg	10	1490006858794
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0362-d8cb21df789f4af59cbf8a50d88bd0a8-4x4-0492.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-f6d6b8e6aa3c4c96a78890a5414acd1b-4x4-0068.jpg	8	1490006858859
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-8f40ca7634fa4e18a0e21cedadba5269-4x4-0286.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-2902f16c351c4de8ad4f4a33721a605f-4x4-0668.jpg	4	1490006858909
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0545-4d2a2fb07fa547f0a2cb3492f78ca41c-4x4-0695.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0542-aafdc174a6b344049acfc183b8cc349c-4x4-0506.jpg	8	1490006859094
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0355-d8bb26b329fc4629846b600c91f62843-4x4-0204.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-2b86796f93f1490586b9d63273a06d9b-4x4-0085.jpg	7	1490006859194
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0545-97a13c49e3594737ac0aab095e0bbdc2-4x4-0717.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-3039dd24c2524b6cb9a3f08f8d73bb30-4x4-0086.jpg	1	1490006859275
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0355-b271377cf186477f8f6af64c9a39c739-4x4-0186.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-7a64407155ff498ca6c33102c6ccebd6-4x4-0117.jpg	3	1490006859358
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0494-69fa3030023f4c958de3320a6e0e60ef-4x4-0528.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-8ace61ee9a954704a05b62e6138060b0-4x4-0705.jpg	3	1490006859380
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0545-0ed456e6bd32427db3b91d2cfc0ba1d4-4x4-0672.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-8493c9819aa54d5ab7de8089f8c165ef-4x4-0305.jpg	11	1490006859582
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-3d8ca2f7603a4a2ebf27f9c415282830-4x4-0255.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0542-1fce184fd3cd4b25afbf53b6868d0d2f-4x4-0450.jpg	1	1490006859628
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0494-97581722253c4469bfe15cd3a57344a6-4x4-0546.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-f4acec2b1853453783d10fd11b047d9c-4x4-0332.jpg	1	1490006859652
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-b941442caf7c43ef9b62b767dec781c3-4x4-0304.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-ed553b0945974cea87df6b126cbacef5-4x4-0646.jpg	3	1490006859798
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0358-f0475056496c43c2af3e3824f6906f5d-4x4-0418.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-5d8e241bae9843999257c7ae9a5d782a-4x4-0583.jpg	9	1490006859823
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0495-a99c819ecba84a02888d651727578140-4x4-0634.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-17cb11a1378c41b6ba633d952ab88ca1-4x4-0549.jpg	8	1490006859975
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0494-f1186b70203c42359ea99f08511ab2cb-4x4-0565.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-00df8fe61b994bde83ee032edb74fc33-4x4-0538.jpg	3	1490006860028
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0357-49df0cd659624c19a04c5c45805e9b4a-8x8-0261.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0494-851f47e1ea344ee59aabfbbe37a420bc-8x8-0540.jpg	8	1490006860216
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0355-87dbc5830bab484f81dc7200b1e6c884-8x8-0165.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0494-a2b4390430674d66b24a0d9bc3cdf60d-8x8-0550.jpg	8	1490006860458
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0495-d88227e06abe4f0aaf5bafabb040df99-8x8-0648.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0495-a72f96a4bc4f4f13ab140295bd9628d3-8x8-0632.jpg	6	1490006860700
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0358-03fbcae7da354685ba3560c7e20759a1-8x8-0329.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0299-3d758567c47a4455b2f092a0a73b5c62-8x8-0035.jpg	8	1490006860789
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0495-6901ff501078480c9c9c7505d21c835b-8x8-0610.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0545-e4514953cd3f4607a378470666aa740e-8x8-0745.jpg	5	1490006860885
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0299-9803f657477241e090225a3ebc37cdf6-8x8-0071.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0355-51c20f826e774213920d7843b734e355-8x8-0147.jpg	10	1490006860949
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0358-f7cdd8cf8b1d471590fbb11027de4d2e-8x8-0423.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0355-a3ac8173fadc4d6d8034f985971a6700-8x8-0176.jpg	11	1490006861016
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0495-444febd9ec3e4c6780992b2837f7201c-8x8-0596.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0494-49a82092940540f5a699376e59277324-8x8-0520.jpg	2	1490006861325
