How Low Can You Go with Feedback - 4 x Resolution - Murdoch Grad Dip 2016
Feedback:	0	(No Feedback)
Subject number:	monkey
Category Sequence:	seq1
Sex:	monkey
Age:	monkey
Experiment Started:	
Experiment Finished:	Monday, March 20, 2017	6:33:33 PM
Trial Sequence (Sorted)
Image Set	Image Resolution	Category	Trial Type		Left Image Filename			Right Image Filename		Response	Response Time (ms)
birds	4x4	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0355-f9c6c923255141e4b654bf971a2afde4-4x4-0218.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-3d8ca2f7603a4a2ebf27f9c415282830-4x4-0255.jpg	6	1490005956604
birds	4x4	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0355-721ab702953041aa83d2c144ec5b7660-4x4-0158.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0299-dec90c420957413b90c4be86b73be1f7-4x4-0099.jpg	8	1490005956627
birds	4x4	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0495-dbb287c4f8fd4a10832bde34637a607c-4x4-0651.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0494-69fa3030023f4c958de3320a6e0e60ef-4x4-0528.jpg	10	1490005956639
birds	4x4	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0494-42cc5cb0ba814a25ad9d59c2fa8f4f71-4x4-0517.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-2b48ba12754045c7ba1979a4a209f3d1-4x4-0246.jpg	9	1490005956664
birds	4x4	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0362-0b2ffa32a22c4019b5f7d4e0b92ee393-4x4-0429.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0362-8cf7ce0338a54f57a586f1358646681f-4x4-0475.jpg	11	1490005956714
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-21b372f1a2424f149ba3649a6461b613-4x4-0354.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0358-776b292906844d0db0d596d288e19733-4x4-0367.jpg	7	1490005956269
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-3c7af5f1dee74e318ef5cf9f5a6efe46-4x4-0366.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0495-06c8116cc5524078b0d991bfa1d8014d-4x4-0572.jpg	6	1490005956273
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-79e2e66bbba44ed4b8f63414f44a3571-4x4-0695.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0545-814f61cc575e4592b25843086e85a8f3-4x4-0711.jpg	1	1490005956281
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-91c34440ac604b35a377a47b065ff2d3-4x4-0602.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0495-a72f96a4bc4f4f13ab140295bd9628d3-4x4-0632.jpg	2	1490005956283
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-ea8c6dc786054b5687324dbc989c6b42-4x4-0155.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0362-650c798ee68448fe9bebfca27270e0a3-4x4-0457.jpg	12	1490005956293
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-d1b2a094a0d24236a6ebf47840c6f680-4x4-0420.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0494-f2756908208c4246b39f71c1628762bf-4x4-0566.jpg	6	1490005956300
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-f5ebdd8bf4074bacbbda9182751a5375-4x4-0749.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0545-3d8904e3da364f11977b1c7a3dd1a281-4x4-0687.jpg	4	1490005956306
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-cfd7087b6ffd405b89954e9bf10e83bf-4x4-0150.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0362-9f0d767d05dc43c3be7c63875d86601a-4x4-0481.jpg	2	1490005956315
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-e5da08a0f3ba4d97812c7b11b1a7a30d-4x4-0641.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0358-a25f937317e04076b1b195d0c2801550-4x4-0386.jpg	6	1490005956320
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0542-d88b5fe5db7f4dfb94a8386d33d3b4e3-4x4-0522.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0355-bc0267a0bd06492f816532f0139f8c0b-4x4-0190.jpg	10	1490005956324
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-9cf277d66fae4ea39bd4314615ec2432-4x4-0129.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0355-e5ac1f396b4f45aeae5ffeb72641aaef-4x4-0210.jpg	9	1490005956379
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-af339de104004ecf9dd447d85e236042-4x4-0048.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-08cdd39b77494fcca93779f32dacd092-4x4-0229.jpg	8	1490005956415
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-611f5483d367464c9ae22a2d4e2942af-4x4-0023.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0495-0874deb03c4e4806af2fc4ef6d73241c-4x4-0574.jpg	1	1490005956423
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-85c9bc656b84432aa068ea25b5dd5b5f-4x4-0596.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0495-9e504ca6c2444da4ad7762a24db6453a-4x4-0627.jpg	10	1490005956447
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-f77024661baf453e910cd23fc8cdcbec-4x4-0334.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0494-91fa47f4adcf4770a42db5753cf40314-4x4-0543.jpg	4	1490005956515
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0542-1fce184fd3cd4b25afbf53b6868d0d2f-4x4-0450.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-2321930b38764c39b9453d5688b23f26-4x4-0244.jpg	4	1490005956651
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-3529a0b39e2b4a31ab0d98c558177c88-4x4-0278.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0542-f574b79b7f184bbb8f16703d8430274f-4x4-0531.jpg	8	1490005956271
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-4d17941c0024422d8a8dbdce98176c4b-4x4-0018.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-fa1087e5c9114e33b8d8483e18d9df88-4x4-0751.jpg	7	1490005956276
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-2f462f361fbc42278276f282a87ddde8-4x4-0357.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-e82137ef1fd044b6beb0b0faedafbe88-4x4-0153.jpg	4	1490005956296
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-3a2d1588c7c24738b4504f7f225d4fd7-4x4-0365.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0542-976b7b0267fe418aae9b084523580b3d-4x4-0495.jpg	5	1490005956329
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-f746547abdde4f949abccccd6cc6562d-4x4-0333.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-92502a29a53744c1907ecb4dfbdb9868-4x4-0709.jpg	10	1490005956334
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-d6864ca00af54c91b9964083a0231d5a-4x4-0630.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-00df8fe61b994bde83ee032edb74fc33-4x4-0538.jpg	4	1490005956355
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-384a10a916364d349adfd944bc16d173-4x4-0089.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-c3cc479f39d74c2e978976c82f76e884-4x4-0321.jpg	1	1490005956361
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-3992f4ac66ac401581593e6fed32ca87-4x4-0564.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-510cb8b425cb47e28911f66d6c4220a6-4x4-0102.jpg	7	1490005956393
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-ab6f835621ba4397a2b17c5f4badba7e-4x4-0140.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-9c2131659f154565b01130e5cd7b2a12-4x4-0039.jpg	12	1490005956465
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-5a9f0d571266418a8c9c4a4a062222af-4x4-0581.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-d10dd5325abd4d2ab732b8fd11b01aac-4x4-0624.jpg	12	1490005956495
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-d095d716eb59478eb5d4316fd2704c4b-4x4-0057.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-e78ad3f11c814254bca4f316f678f2ad-4x4-0329.jpg	5	1490005956525
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-51ba09077e154d7c81ada97bfe0c07b9-4x4-0103.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-7a501457dd0347d688d78dd4b5d8eb8c-4x4-0394.jpg	11	1490005956557
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-061daca100fe4c6793d72d99269b94c0-4x4-0264.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-f39f655182374329b14de3ed6e78fdba-4x4-0065.jpg	6	1490005956580
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-357baf68515d4d60a96106d44ec39815-4x4-0561.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-9a0529c9280344ff94d26255bebaca62-4x4-0403.jpg	11	1490005956592
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0539-44b3b9150ff045efa68291a340c371e2-4x4-0187.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0542-aaedba879d2c491e9152b2fef38ae0e5-4x4-0505.jpg	10	1490005956689
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-8ea06a294922470091472d8dcd0399d5-4x4-0307.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-0023c1b531664813ada02799363657a6-4x4-0001.jpg	2	1490005956701
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0362-a6e76fd2ca8b4ce990700942f6c49270-4x4-0482.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-f18d530f6c3c4e4b9061028cf41f54cd-4x4-0748.jpg	11	1490005956268
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-ce8e5ef8e77b468f8f1d126bcb363c74-4x4-0317.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-c7bb722e82e8460290a2a5d9111c389a-4x4-0148.jpg	2	1490005956268
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0362-70ad92bb7b2e4944a7b86b1641532915-4x4-0464.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-ed553b0945974cea87df6b126cbacef5-4x4-0646.jpg	8	1490005956278
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-ca9f4ba4c79f410c8044fea863fb0dd8-4x4-0315.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0539-0dc185c2cd8c410fbd985b3cafa9f63d-4x4-0163.jpg	12	1490005956286
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0299-37dc8821b4124ff89e9ff92882dc3524-4x4-0032.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-ce971cae42b4411691c76cd8c864f1ad-4x4-0418.jpg	10	1490005956311
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0495-6901ff501078480c9c9c7505d21c835b-4x4-0610.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-dc9e807c0edf44c6994478c4d9965667-4x4-0633.jpg	3	1490005956338
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0362-48272ff05cfe4f098f934dcb73918214-4x4-0446.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-a5fb28bf2f514514a5ef5eb6e8bc8951-4x4-0136.jpg	4	1490005956349
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0299-18d5a972d5e94004b6dbc2076a421a93-4x4-0015.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-84be2a75b35d481b9fcae5610262a21a-4x4-0595.jpg	2	1490005956366
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-bb9b8056be804605aaad5db908576618-4x4-0306.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-2c9f83863bc143d4a82d16a57973f436-4x4-0558.jpg	2	1490005956400
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0358-d819ed109fe34842a7c13b51c51f69bb-4x4-0406.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-107ad98af2cc4977b46c8ccf7c06d694-4x4-0004.jpg	2	1490005956475
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0299-80a0a9d72aef49b38c0c8dbf32bd3426-4x4-0062.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-45446d575c4c4377892e0caf86394ec8-4x4-0570.jpg	4	1490005956485
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0355-28e35e5dc2b84e66bba3acaea22d1074-4x4-0132.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-5346d401916048f1aea6c61c591b839e-4x4-0284.jpg	9	1490005956504
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0355-84366396a5ef48be853426cd764ba3a2-4x4-0161.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-a4e8e9300b5149ac9f5616b174403c9a-4x4-0041.jpg	8	1490005956547
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0545-07b928ed8f694f319434320bfec6dfc2-4x4-0669.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-eb86e82fd45143a7a4c06e4a7127dd35-4x4-0643.jpg	4	1490005956568
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0358-a65009f192cb41da9479a9d48093bc53-4x4-0388.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0539-2d3c682630be4b668e0074b5189f6fd8-4x4-0170.jpg	1	1490005956615
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0299-8895100b5c4d40f29a3eb6ca7ac343a9-4x4-0065.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0539-369aecb6f4714523862b11e93c72aac7-4x4-0179.jpg	9	1490005956677
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0357-902e5646e8c64128995a7be709bbf10f-8x8-0287.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0362-2be69d1da81b45fcbbdab189a58e125e-8x8-0436.jpg	2	1490005960459
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0362-735c548796d74229bec2fe24fcc19a2f-8x8-0465.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0362-4e6f6bf5e55e4f53870b8f7f2f8b17af-8x8-0448.jpg	6	1490005960591
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0495-d62b385b3f4d4d67add7e3007eb22901-8x8-0647.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0495-20b834fb3a554bad89aefee3cfd92077-8x8-0584.jpg	4	1490005960723
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0494-098e6d64d2cd4f5a89587495aca05694-8x8-0500.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0358-e7df760af9f24046957e50852b6e28a4-8x8-0414.jpg	9	1490005960894
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0355-17c96f6724c142148b2e309041fcd5bb-8x8-0128.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0494-bf40ad1bd2b04e888337c2a4bc5989f5-8x8-0558.jpg	9	1490005960935
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0362-7a6738cc8e9f4899a112da103b0250d5-8x8-0470.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0299-f4ff19a4916a4ca9b01d10bdca0883ea-8x8-0114.jpg	3	1490005960977
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0495-5a1a13abfdad42b4a065874002240cf5-8x8-0608.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0494-5ec15b686d63494bbcf91c200e67e94d-8x8-0526.jpg	7	1490005961144
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0299-7f9c2c73dff74a8c98e28dc02233555d-8x8-0060.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0357-55b1e1b496634f2986917a8442fc6da4-8x8-0263.jpg	3	1490005961400
