How Low Can You Go: Experiment 2 (8xResolution with feedback)
Subject number:	monkey
Category Sequence:	seq1
Sex:	monkey
Age:	monkey
Experiment Started:	
Experiment Finished:	Friday, March 3, 2017	2:47:52 PM
Trial Sequence (Sorted)
Image Set	Image Resolution	Category	Trial Type		Left Image Filename			Right Image Filename		Response	Response Time (ms)
birds	1x1	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0537-51a53f2fe86844028caa59f19b310581-1x1-0020.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/accipitridae/	accipitridae-0355-a10fbb790c304b5fae9638c161381556-1x1-0174.jpg	0	1488523614595
birds	1x1	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0537-861b9e90078147bba333a7b2455abccc-1x1-0033.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/accipitridae/	accipitridae-0362-77ad7b6272f6406f8fa4be1893037f4b-1x1-0466.jpg	0	1488523614733
birds	1x1	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0541-21b372f1a2424f149ba3649a6461b613-1x1-0354.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/accipitridae/	accipitridae-0299-eb480c086e404f8e893b252fa14bdd2e-1x1-0106.jpg	0	1488523614990
birds	1x1	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0543-e1b80264dd784b5b90eb6fa6f28e640b-1x1-0638.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/accipitridae/	accipitridae-0495-a920f7e153eb403ca6071be06e813b1a-1x1-0633.jpg	0	1488523615026
birds	1x1	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0540-5edd37821ba647ec856e39b282e84b8f-1x1-0286.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/accipitridae/	accipitridae-0362-78cc44e52fab456cb05831002b3b6b5d-1x1-0468.jpg	0	1488523615209
birds	1x1	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0543-956c43ee3e7e46afbd107b9be8c35309-1x1-0606.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/accipitridae/	accipitridae-0299-5ea3156b9c784916ad913f42a6dbec94-1x1-0047.jpg	0	1488523615357
birds	1x1	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0544-859563436348448b804e8fd0c9462754-1x1-0703.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0537-2efb52ea86be499eafd9a31a077714f3-1x1-0011.jpg	0	1488523614300
birds	1x1	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0538-7a64407155ff498ca6c33102c6ccebd6-1x1-0117.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0543-58cc4d901f8b4bb3b9df8d004a073c9e-1x1-0580.jpg	0	1488523614332
birds	1x1	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0538-582b7c17cd61403a920a89fb604fb3d1-1x1-0106.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0541-0454fcd0f6b2405b962d7364592bf2b5-1x1-0336.jpg	0	1488523614366
birds	1x1	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0543-20424b9653e941179b4b66703036f9e2-1x1-0553.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0537-07ceac3da3674ac881bae0cc3b36d88d-1x1-0002.jpg	0	1488523614955
birds	1x1	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0544-fa1087e5c9114e33b8d8483e18d9df88-1x1-0751.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0543-f59da824514b4602aad642d5ed5091a9-1x1-0652.jpg	0	1488523615134
birds	1x1	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0543-0676dc0f001c4351804566f244e8a97e-1x1-0542.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0543-53007e19911a437db67bdcdf366451df-1x1-0575.jpg	0	1488523615171
birds	1x1	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0543-1b9528452fc74744a63a51efbccabb0f-1x1-0552.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0541-30cf330dfe4b493a806ad481d98ffb46-1x1-0359.jpg	0	1488523615282
birds	1x1	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0540-250c3e60bdef41ea9b2751de1aff8a93-1x1-0272.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0537-7cb7f72ec45b48408e9ca02711d931e1-1x1-0031.jpg	0	1488523615320
birds	1x1	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/accipitridae/	accipitridae-0545-07b928ed8f694f319434320bfec6dfc2-1x1-0669.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0537-4dd07573bf2346d394de82bff07dfc61-1x1-0019.jpg	0	1488523614528
birds	1x1	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/accipitridae/	accipitridae-0355-53e15f1ae83b4ae2ad1fe4944c2092c6-1x1-0149.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0542-1fda6ad5920a459981e7599100613159-1x1-0451.jpg	0	1488523614628
birds	1x1	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/accipitridae/	accipitridae-0357-8e0cad47281c468e8afdfe78471e631e-1x1-0285.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0540-4dd81f8f82b74a1a8c92e60f2d5bbe4e-1x1-0283.jpg	0	1488523614699
birds	1x1	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/accipitridae/	accipitridae-0545-47fc523f4a9648a2b8beef6fdb64366c-1x1-0690.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0544-90e3ff1f66e24b5da90e9224187c5613-1x1-0707.jpg	0	1488523614844
birds	1x1	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/accipitridae/	accipitridae-0494-21c18d09cad449d89b29e1d959dc92e8-1x1-0507.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0541-c627bceb53174edeb0288542632ecfa0-1x1-0416.jpg	0	1488523614920
birds	1x1	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/accipitridae/	accipitridae-0358-f7cdd8cf8b1d471590fbb11027de4d2e-1x1-0423.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0538-9cf277d66fae4ea39bd4314615ec2432-1x1-0129.jpg	0	1488523615062
birds	1x1	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/accipitridae/	accipitridae-0545-6872287ef58b4a849dbb65ec8bfc31c9-1x1-0701.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0543-eccd173b37dd41feadb8c682a7435196-1x1-0645.jpg	0	1488523615246
birds	1x1	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/accipitridae/	accipitridae-0357-c0b43817303441eeb080a1dbbdcf7748-1x1-0310.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/1x1/strigidae/	strigidae-0541-ae29bdabeca047c081e165c9747b0b4d-1x1-0409.jpg	0	1488523615394
birds	2x2	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0358-3820d8976dec44da92dde8a78fc78cae-2x2-0350.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0358-ad228f8dec484b2683d8757919543b5d-2x2-0393.jpg	0	1488523612102
birds	2x2	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0357-6affeca7fbc8407d86be41e12466eb09-2x2-0272.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0494-59404c65c3db49b4ab2fd0b6fefb6f1b-2x2-0524.jpg	0	1488523612138
birds	2x2	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0545-0921e5a62aff481984d0739dd58d6a2b-2x2-0670.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0299-231c526074774faf8e13c1d0e0d1b3ce-2x2-0024.jpg	0	1488523612157
birds	2x2	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0299-978e1fda572a400db2d7e5bec1d74f9a-2x2-0070.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0358-fb83a738bc06437e841692cce3c35bd8-2x2-0424.jpg	0	1488523612271
birds	2x2	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0357-1ee31b51e30742d398faa2f4304411ad-2x2-0242.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0299-53685b0fe28f42908fb6bb69aa35ba05-2x2-0043.jpg	0	1488523612339
birds	2x2	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0545-0668864fea6a4bd991de9dcb5df1257d-2x2-0667.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0357-d7726b12ce1e46b498a95a3838531f6a-2x2-0323.jpg	0	1488523612374
birds	2x2	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0299-a292d3352d9d40fcb1cf9ae33890e120-2x2-0076.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0358-8108a108ac584fb79a23fb34ca660266-2x2-0372.jpg	0	1488523612525
birds	2x2	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0355-8587d2a3150540cf92851a7fe71591e8-2x2-0163.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0495-c7ec989b60724ea5b6668e4be557d4aa-2x2-0644.jpg	0	1488523612624
birds	2x2	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0538-5aec217781b44e98a4d13c9c1482de79-2x2-0107.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0357-c0dc676433ea47c7935436ba817761df-2x2-0311.jpg	0	1488523612195
birds	2x2	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0543-47257504b7974826825840705636697f-2x2-0572.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0299-03487402dfa94a1597c0741966a936fd-2x2-0002.jpg	0	1488523612224
birds	2x2	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0543-908b83a21cda4b538212c50ade9326b0-2x2-0600.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0362-aa25a7b92b4a4f3fb2f0d75d855b6e8b-2x2-0483.jpg	0	1488523612287
birds	2x2	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0544-0f47ed790f66406e8904a8a64b9db48a-2x2-0658.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0299-5302356c728d4ec584fbcf1c274c5faa-2x2-0042.jpg	0	1488523612409
birds	2x2	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0540-91aa9cd3bfe94a65bfcf57ae31ff716d-2x2-0308.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0545-ac0c5de90bae4b7aa82b49ac94cdf126-2x2-0727.jpg	0	1488523612447
birds	2x2	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0539-c795c893f9144dd487c525d52f7d0585-2x2-0236.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0362-7ec9b918502e49c18bffc10f893687c9-2x2-0472.jpg	0	1488523612505
birds	2x2	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0542-fbeb43328e7940c282a7f818825b3267-2x2-0534.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0495-a4a6d49ad39b45e29431b8c8b986eb50-2x2-0630.jpg	0	1488523612544
birds	2x2	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0543-a79594d79276401696a83729863a1dc4-2x2-0616.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0357-8020870a658a4e1d9d9557c7e3ef7712-2x2-0278.jpg	0	1488523612564
birds	2x2	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0541-0e2f367dca9f45459edb72fb7c5791fa-2x2-0345.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0541-e002e667a81c49d2be75f156461dd2ff-2x2-0431.jpg	0	1488523612071
birds	2x2	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0541-1d84c571e18942608517126944d0b8b7-2x2-0351.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0540-83acea2d5ed942c996ff7045a6e7bb29-2x2-0304.jpg	0	1488523612085
birds	2x2	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0544-9f5bc0c558064843b3dcb93dd3fa2fbb-2x2-0714.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0538-234a2db096354aabb7b59bb6aae00c91-2x2-0082.jpg	0	1488523612120
birds	2x2	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0542-0efd3cd3b8874a408428b4acb7956420-2x2-0442.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0543-54ff36e6ef5f4fe4b21c986e5fe0cdd3-2x2-0576.jpg	0	1488523612176
birds	2x2	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0539-f8526fa0a1e2474bbb54bb923a9f171c-2x2-0256.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0539-369aecb6f4714523862b11e93c72aac7-2x2-0179.jpg	0	1488523612255
birds	2x2	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0544-617fb3a3945a490398d160f25ee2a52d-2x2-0690.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0542-d88b5fe5db7f4dfb94a8386d33d3b4e3-2x2-0522.jpg	0	1488523612304
birds	2x2	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0539-12693a5705ff46f4be01c03138727039-2x2-0166.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0543-9bc53f75511240e7aa4ed257c206fe71-2x2-0611.jpg	0	1488523612391
birds	2x2	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0538-765254ab13a047f39c7131d944c1bccb-2x2-0114.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0543-e107b091152b421bb979801c71890d12-2x2-0637.jpg	0	1488523612428
birds	2x2	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0495-d62b385b3f4d4d67add7e3007eb22901-2x2-0647.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0540-cfa518f8a6ea4e31a6ea4ffd68c89d16-2x2-0324.jpg	0	1488523612210
birds	2x2	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0545-f3937fcf82804d4ca898ac43e552d4d4-2x2-0749.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0540-0ae48126bc004bf1aea0fbc177b178d4-2x2-0266.jpg	0	1488523612239
birds	2x2	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0299-71556cea91d647b59b70e874ccf91409-2x2-0056.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0541-80cfaa37227b4972a201695901dd01b0-2x2-0397.jpg	0	1488523612321
birds	2x2	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0355-e1dc3b8ce09a4c51a659bcfcb5b118de-2x2-0208.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0543-386a1dbe0e8f4d73bdc9c957f344ede3-2x2-0562.jpg	0	1488523612356
birds	2x2	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0358-c258b867938843ee9edf376d7fa0beb3-2x2-0398.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0538-510cb8b425cb47e28911f66d6c4220a6-2x2-0102.jpg	0	1488523612467
birds	2x2	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0495-7b4883db0a634e01bf7077ed2a4287a4-2x2-0616.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0537-f738b677d7a74a29bd059e15b6c3be58-2x2-0069.jpg	0	1488523612486
birds	2x2	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0545-2e637c3b4c6f4a41a6f06c95c03ab55d-2x2-0680.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0538-4195a85c95384e3fb5b27be4b941fd4c-2x2-0094.jpg	0	1488523612584
birds	2x2	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/accipitridae/	accipitridae-0357-9954c923bb2644a49fa925ff68197161-2x2-0292.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/2x2/strigidae/	strigidae-0537-f6d6b8e6aa3c4c96a78890a5414acd1b-2x2-0068.jpg	0	1488523612604
birds	4x4	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-e03dd37f28d949bb909adb9571b9d9ef-4x4-0325.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0358-970bc3cddc0e4201aff517a65caaac3b-4x4-0381.jpg	0	1488523613473
birds	4x4	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0494-820cce2ca2b846ed833e15ed2f7d1b97-4x4-0536.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0358-211dca5306ed4eb28e6090e53942783f-4x4-0339.jpg	0	1488523613613
birds	4x4	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0358-798c1150b6b747d4b726c6e158fadec4-4x4-0368.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0362-41c6dbe52f5843fc88d001002d4a9e7f-4x4-0442.jpg	0	1488523613696
birds	4x4	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0494-49a82092940540f5a699376e59277324-4x4-0520.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0494-fd8c7ae52f8744a1b6dbbcf033497272-4x4-0569.jpg	0	1488523613867
birds	4x4	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-902e5646e8c64128995a7be709bbf10f-4x4-0287.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0358-d74f0feb9f984aa9a1e47178d2089fe2-4x4-0404.jpg	0	1488523613955
birds	4x4	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0494-5ec15b686d63494bbcf91c200e67e94d-4x4-0526.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0362-2f49edafa7ee49cf904b901a9a304de0-4x4-0438.jpg	0	1488523614112
birds	4x4	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0355-d8bb26b329fc4629846b600c91f62843-4x4-0204.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0362-5f28d72b6fd04683878fbba21a1f3f11-4x4-0454.jpg	0	1488523614206
birds	4x4	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0299-23c113b2ad92458c884926fd8fcedd23-4x4-0025.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0495-03126240f9974b259e1c0bc142af7edc-4x4-0571.jpg	0	1488523614268
