How Low Can You Go with Feedback - 4 x Resolution - Feedback Condition
Subject number:	monkey
Category Sequence:	seq3
Sex:	monkey
Age:	monkey
Experiment Started:	Monday, March 20, 2017	4:53:42 PM
Experiment Finished:	Monday, March 20, 2017	4:55:01 PM
Trial Sequence (Sorted)
Image Set	Image Resolution	Category	Trial Type		Left Image Filename			Right Image Filename		Response	Response Time (ms)
birds	4x4	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-dbcfcf36b88c4ec6b2ac78b0e6c23cf9-4x4-0324.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-3d813e5e0ae24a50b23550e0c51bbf26-4x4-0254.jpg	10	34508
birds	4x4	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-8005fca38a7843fcb395a93f879a7958-4x4-0277.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0362-13646b70ef514b97b4b4b8dfa6f32f18-4x4-0432.jpg	1	34763
birds	4x4	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-a6794a56e98b455eaafd18e6b62b8c43-4x4-0299.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0358-211dca5306ed4eb28e6090e53942783f-4x4-0339.jpg	12	35023
birds	4x4	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0545-1a2153a4c6b64ac590ae7aca4b63146d-4x4-0678.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0545-69eadee7af1e44bbabb672c65c147570-4x4-0703.jpg	8	35339
birds	4x4	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0299-5a5164e92af742dc9ef16cd4109abf72-4x4-0045.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0494-2fa3c78772b3416a85a1ec7ed16388f5-4x4-0512.jpg	9	35475
birds	4x4	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-bdc28b2cf4554ccebb60086f571eb773-4x4-0308.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0355-99640bdd183b442296b71229e4a80ac7-4x4-0171.jpg	3	36554
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-85c9bc656b84432aa068ea25b5dd5b5f-4x4-0596.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0495-5a1a13abfdad42b4a065874002240cf5-4x4-0608.jpg	12	30190
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0539-d87ca682402b46bbbe2edc1b05a4aa27-4x4-0241.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0494-c7b8e02628f2420288d7d68e0d956ccc-4x4-0560.jpg	1	30620
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-1b9528452fc74744a63a51efbccabb0f-4x4-0552.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0355-f9c6c923255141e4b654bf971a2afde4-4x4-0218.jpg	7	30827
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-c7bb722e82e8460290a2a5d9111c389a-4x4-0148.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0362-650c798ee68448fe9bebfca27270e0a3-4x4-0457.jpg	6	31152
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-2e3a29358bf34435b3bcfa8ed8ef74ff-4x4-0671.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0299-bbb0dc8d7a4244bd9239d0dfea2539f7-4x4-0084.jpg	7	31365
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-4dd07573bf2346d394de82bff07dfc61-4x4-0019.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0362-79ea399ddf7440ada3b78cfcd8cbaad7-4x4-0469.jpg	3	31471
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-38dcde36e8dc4f7aa8b13aa1e7817713-4x4-0364.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0299-0fc6082dde7d4e329df6fd4f8461f85b-4x4-0008.jpg	5	31721
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-9a4fe597a2d946748187b0e1dd66d7c2-4x4-0712.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-9a3f520a18f047e7957b34f58e607760-4x4-0293.jpg	2	32357
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-782f36abfa62412d86246ae6c123837a-4x4-0115.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0545-f076bac575f0414d9dcad5a3d6cf6dfe-4x4-0748.jpg	6	32819
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-577fe35f9a064c1db76890eff52423cb-4x4-0578.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0358-f30c13598b474dab8c14e7cd768c5ec8-4x4-0420.jpg	10	34016
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-4b5517b1c23948d7beac213263a7a70c-4x4-0097.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0358-e7df760af9f24046957e50852b6e28a4-4x4-0414.jpg	5	34392
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-3acd26c20f3043e7a2ed4a4251f19641-4x4-0017.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0299-1d7a11f835f241a48624c81fd54dc7b4-4x4-0016.jpg	8	36137
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-f7fbbbeaaa8d477483e25c397fd1db44-4x4-0654.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0358-88dfd0f3e8504e0ba09eb728628ea208-4x4-0375.jpg	3	36420
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-c4cfc6b500dd479abe1a970961dca14f-4x4-0053.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0299-3c4d919b45394572a8ec8adb8a0636b0-4x4-0033.jpg	8	36688
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-765254ab13a047f39c7131d944c1bccb-4x4-0114.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-4d1d349f48764505b6bda9afa37f5064-4x4-0262.jpg	3	37246
birds	4x4	accipitridae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0539-09d3bcbde1eb454eb442afc5e4b5dc3d-4x4-0161.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0495-59e2fca2594a45afa96b94b124aaa18a-4x4-0607.jpg	3	37801
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0542-9cf67e49da6047a0b7f3f8b9a7b542eb-4x4-0499.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-c6b17b715b5446ec80263ed868514ccf-4x4-0729.jpg	9	30085
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0539-d27a10a01b5448e5a7678562c7e7d13d-4x4-0240.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-35d9b2e1602747cd9c240178180b962a-4x4-0363.jpg	1	30727
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0542-6252a41ef7f343569ee89949189f545d-4x4-0476.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-0fab96c4dfca4088b5c14896b366b3a5-4x4-0659.jpg	7	30940
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-51ba09077e154d7c81ada97bfe0c07b9-4x4-0103.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-1badb1d5cc0a4f63a6a270eb47a5a26e-4x4-0269.jpg	2	31044
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0542-aafdc174a6b344049acfc183b8cc349c-4x4-0506.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0539-e1b55daa7a5c4057abf64eec561fff86-4x4-0244.jpg	5	31938
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-082819efca134844a43d6853bd587cc0-4x4-0075.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0539-eaad2fc69ae6431fa13fa54d7d791d5b-4x4-0251.jpg	7	32045
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0542-5e954446734b4ba589f7b55466d3ed17-4x4-0472.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-a5b8d2d37a214588bc9b0d45367916aa-4x4-0043.jpg	9	32704
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0539-947f81badcf14054a21c475ed9227815-4x4-0218.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-937002ecbd8b4fd59df0679d8606cc4b-4x4-0036.jpg	8	33390
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-33351b4bfaf943da975e265d604db724-4x4-0361.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-7f7199f6d07f4138947c8756d83c82b5-4x4-0302.jpg	7	34892
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-f5ebdd8bf4074bacbbda9182751a5375-4x4-0749.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0539-1a0481f4ed9c471aa43d5caf87d06bf9-4x4-0168.jpg	4	35161
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-e78ad3f11c814254bca4f316f678f2ad-4x4-0329.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-3226685fb3be43969aafdeac10216d40-4x4-0360.jpg	8	35612
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-e5bd730111654f03a4dd4e6db9cca304-4x4-0742.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-5346d401916048f1aea6c61c591b839e-4x4-0284.jpg	1	35883
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-6fe5741031514614b124a419b091d843-4x4-0587.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-bb738a4464a6495786715bc00a475320-4x4-0319.jpg	11	36003
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0542-13b297a067a140578c3371d5a6364142-4x4-0444.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-7cb7f72ec45b48408e9ca02711d931e1-4x4-0031.jpg	6	36282
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0538-5f0fb86f19864a298dd1f1888c84fe4a-4x4-0109.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-1383112bc51f41588c13e3f2dbaf6198-4x4-0349.jpg	4	36975
birds	4x4	strigidae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-2fd3384d8e6c41fdb5fd16729bd35e67-4x4-0358.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0539-8b157806375e401e9d0b0eba6794f414-4x4-0211.jpg	6	37112
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0299-1ed3244c553347de9d425c39cb329755-4x4-0017.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0539-e4a76294711e4d0383c49d5009f79870-4x4-0245.jpg	8	30299
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0299-b620d21dcbe943b4bddc031f14b064f1-4x4-0082.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-666eab36a0834ceeaa749f4002c133a1-4x4-0024.jpg	8	31257
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0495-56412f7f9fc248bc834f010108e978a1-4x4-0604.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0540-7ae6f939a41d41658dc7ec14d2dc9e96-4x4-0299.jpg	11	32154
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-ae4e822af8174c2cb6b4ec03718d8a61-4x4-0302.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-ada31cdd16294d73ad67613e3d24346e-4x4-0408.jpg	6	32460
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0299-ff7c5da9de7942cb9df4daca64c0762c-4x4-0120.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0539-4cc8f74166fb4eb4be77c24dd3119b2c-4x4-0191.jpg	12	32582
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0355-a090000694254cb2a80c559c035b0de5-4x4-0173.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0539-3b4676256dac48eab6b5b9d5f4f4dbe0-4x4-0182.jpg	3	32926
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0362-9bd82130f285424bbb5f69ebde9ae0c3-4x4-0480.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0542-3ff1a5f6d6eb450fb5a24eb405abfa20-4x4-0462.jpg	3	33032
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0355-aae2ef066a3f4bc99c3873d855c31fc4-4x4-0180.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0542-e0b2e0721f144c478c7761461c0d69a4-4x4-0525.jpg	11	33145
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0495-0a33c35e839d444cadefcd5d963d81a0-4x4-0575.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0541-a9b747d47569416a95f57c0004bcf028-4x4-0407.jpg	4	33507
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0362-5fb72a77a7c545b1800e48e82f83b389-4x4-0455.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-31b2dc6aa55d4e2685ca0cf6da5b7868-4x4-0013.jpg	3	33626
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0358-4a28ec42593449dab79bf6b25db4b443-4x4-0356.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-c3930e3608444961b041152ac9574236-4x4-0728.jpg	6	34630
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0355-17c96f6724c142148b2e309041fcd5bb-4x4-0128.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-4d17941c0024422d8a8dbdce98176c4b-4x4-0018.jpg	6	35753
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0494-0ca263d53a9b4cf48b7276b7bfe5e0ae-4x4-0501.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-2faf1137a9904d5e8786540c5e6ec3d2-4x4-0672.jpg	6	36834
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-21011d38b50f46049bb15172b6757dee-4x4-0243.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0544-186b43ed06c74610916ecd1e51f262bf-4x4-0663.jpg	9	37379
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0357-08ff1e9aaddd4775ac2996b76193c928-4x4-0230.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0537-dcc9629684834641912b9487265b91ea-4x4-0061.jpg	1	37509
birds	4x4	strigidae	mismatch	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/accipitridae/	accipitridae-0299-681bbe7a5768456d98e6f08fb75733ea-4x4-0051.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/4x4/strigidae/	strigidae-0543-f152aa6faaeb47328b463fd2e0dad2cd-4x4-0649.jpg	4	37656
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0545-0fd030f761174433b837739933c5277c-8x8-0673.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0494-3e00a52435414a37808abb195ca05796-8x8-0516.jpg	5	57006
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0358-2f4f1078a1c24f19be03a3fd70df7508-8x8-0342.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0355-a3e0053ec89440de91372a57dd671235-8x8-0177.jpg	11	57534
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0355-fc06eae81a854315a9a5dd32e677937f-8x8-0219.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0362-780d0abc379d4e2789e03467230ebb5b-8x8-0467.jpg	11	57888
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0299-9803f657477241e090225a3ebc37cdf6-8x8-0071.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0357-55b1e1b496634f2986917a8442fc6da4-8x8-0263.jpg	1	58064
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0358-2c13fd2fe65146d88b801c1cfeb71553-8x8-0341.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0495-ba9e9a3da5c04bd0ab486815eb35de47-8x8-0640.jpg	9	58420
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0358-a312e9ea0ec14c448423f7f8445746f6-8x8-0387.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0358-9ce2e7401d784da0ae587002b11ba510-8x8-0383.jpg	12	59491
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0495-d321f463bd9c4313b51a3b4c6fc16ddf-8x8-0646.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0495-17b0f2b327954b22a524552aeb7bd003-8x8-0580.jpg	6	59675
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0495-a67a2f95151f44d796066df070f191ee-8x8-0631.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0358-a76448c9917440ee93330c8bc065c35e-8x8-0390.jpg	9	59856
birds	8x8	accipitridae	match	imageLeft:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0358-bc71ef14b8064779a627cecd506f2f62-8x8-0397.jpg	imageRight:	/Users/Matthew/HowLowFeedback1/images/birds/8x8/accipitridae/	accipitridae-0358-0cfee37084da48549b50a1faa99885c5-8x8-0333.jpg	9	61148
